크롤링 우선순위 리스트
====================
생성일시: 2025. 7. 21. 오전 12:07:33
총 대상 단지: 19868개

순위	점수	우선순위	거래량	단지명	위치
5136	33.8	4	  43	동작상떼빌	동작구 신대방동
5137	33.8	4	  43	도화역대성유니드	미추홀구 도화동
5138	33.8	4	  43	남광로얄	미추홀구 주안동
5139	33.8	4	  43	리츠캐슬	부산진구 범천동
5140	33.8	4	  43	서면지원더뷰파크	부산진구 부암동
5141	33.8	4	  43	롯데갤러리움	부산진구 양정동
5142	33.8	4	  43	신성미소지움아파트(101~106동)	부평구 부평동
5143	33.8	4	  43	구포대성아파트	북구 구포동
5144	33.8	4	  43	유림2차(1)	북구 금곡동
5145	33.8	4	  43	백양디이스트(3단지)	북구 만덕동
5146	33.8	4	  43	건영하이츠	북구 침산동
5147	33.8	4	  43	정남파크맨션	사상구 학장동
5148	33.8	4	  43	하나1	서구 가정동
5149	33.8	4	  43	두현예뜰채아파트	서구 가좌동
5150	33.8	4	  43	서우2단지	서구 내동
5151	33.8	4	  43	중흥파크맨션	서구 농성동
5152	33.8	4	  43	동진3	서구 석남동
5153	33.8	4	  43	동진4	서구 석남동
5154	33.8	4	  43	풍암4차대주파크빌	서구 풍암동
5155	33.8	4	  43	래미안서초에스티지	서초구 서초동
5156	33.8	4	  43	옥수어울림	성동구 옥수동
5157	33.8	4	  43	송산아파트	성북구 동소문동4가
5158	33.8	4	  43	수성2차e-편한세상	수성구 만촌동
5159	33.8	4	  43	빌리브범어	수성구 범어동
5160	33.8	4	  43	사월화성파크드림(1단지)	수성구 신매동
5161	33.8	4	  43	화성맨션	수성구 지산동
5162	33.8	4	  43	정원센텀뷰남천	수영구 남천동
5163	33.8	4	  43	신정현대5	양천구 신정동
5164	33.8	4	  43	푸른마을4	양천구 신정동
5165	33.8	4	  43	래미안당산1차	영등포구 당산동
5166	33.8	4	  43	당산롯데캐슬프레스티지	영등포구 당산동4가
5167	33.8	4	  43	당산디오빌	영등포구 당산동5가
5168	33.8	4	  43	우물골2단지두산위브(209~222동)BL2-8	은평구 진관동
5169	33.8	4	  43	삼환나우빌2단지	중구 남외동
5170	33.8	4	  43	대림	중구 신흥동1가
5171	33.8	4	  43	삼성래미안2차3단지	중구 약사동
5172	33.8	4	  43	영종국제도시동원로얄듀크마리나포레	중구 중산동
5173	33.8	4	  43	남운학성타운	중구 학성동
5174	33.8	4	  43	센텀SD	해운대구 반여동
5175	33.8	4	  43	센텀그린타워	해운대구 재송동
5176	33.8	4	  43	해운대경남아너스빌	해운대구 중동
5177	33.8	4	  42	현대웰하임(201동)	강동구 길동
5178	33.8	4	  42	성안마을청구	강동구 성내동
5179	33.8	4	  42	마곡수명산파크3단지	강서구 내발산동
5180	33.8	4	  42	삼능	광산구 신창동
5181	33.8	4	  42	건영	광산구 월계동
5182	33.8	4	  42	첨단금광	광산구 월계동
5183	33.8	4	  42	영무예다음	광산구 장덕동
5184	33.8	4	  42	현대8(803동)	광진구 광장동
5185	33.8	4	  42	로얄동아	광진구 자양동
5186	33.8	4	  42	한강우성	광진구 자양동
5187	33.8	4	  42	현대상선	구로구 구로동
5188	33.8	4	  42	구서동쌍용예가1단지	금정구 구서동
5189	33.8	4	  42	대우아파트	기장군 정관읍 달산리
5190	33.8	4	  42	벽산e-솔렌스힐	남구 대연동
5191	33.8	4	  42	한양아이클래스	남구 매암동
5192	33.8	4	  42	남산포스코더샵	남구 신정동
5193	33.8	4	  42	한신문화타운	남구 용당동
5194	33.8	4	  42	신익타워	남구 용호동
5195	33.8	4	  42	라인	남구 월산동
5196	33.8	4	  42	이천뜨란채2단지	남구 이천동
5197	33.8	4	  42	극동마이다스빌2차	남구 주월동
5198	33.8	4	  42	이삭	남동구 간석동
5199	33.8	4	  42	송정	남동구 구월동
5200	33.8	4	  42	아주(5-320)	남동구 만수동
5201	33.8	4	  42	현광	남동구 만수동
5202	33.8	4	  42	삼익2차아파트	노원구 공릉동
5203	33.8	4	  42	미도	노원구 상계동
5204	33.8	4	  42	월성우방타운	달서구 월성동
5205	33.8	4	  42	월성청구타운	달서구 월성동
5206	33.8	4	  42	강창훼미리타운	달성군 다사읍 죽곡리
5207	33.8	4	  42	소라	대덕구 대화동
5208	33.8	4	  42	경남	도봉구 쌍문동
5209	33.8	4	  42	시영수정	동구 가양동
5210	33.8	4	  42	진흥마제스타워범일	동구 범일동
5211	33.8	4	  42	현암	동구 홍도동
5212	33.8	4	  42	보광타워	동대문구 답십리동
5213	33.8	4	  42	중앙하이츠빌	동대문구 이문동
5214	33.8	4	  42	현대썬앤빌601	동대문구 장안동
5215	33.8	4	  42	홍릉동부	동대문구 청량리동
5216	33.8	4	  42	휘경베스트빌현대	동대문구 휘경동
5217	33.8	4	  42	조양	동래구 명장동
5218	33.8	4	  42	상암월드컵파크12단지	마포구 상암동
5219	33.8	4	  42	창전동현대홈타운	마포구 창전동
5220	33.8	4	  42	삼환1(관교삼환나우빌)	미추홀구 관교동
5221	33.8	4	  42	힐스테이트숭의역	미추홀구 숭의동
5222	33.8	4	  42	범일역풍림아이원	부산진구 범천동
5223	33.8	4	  42	연지에코팰리스	부산진구 연지동
5224	33.8	4	  42	대진	부평구 청천동
5225	33.8	4	  42	태평양	북구 구포동
5226	33.8	4	  42	해피투모로우	북구 구포동
5227	33.8	4	  42	중흥파크맨션	북구 신안동
5228	33.8	4	  42	중외공원모아미래도	북구 운암동
5229	33.8	4	  42	대암파크랜드	북구 중산동
5230	33.8	4	  42	두성타운	북구 태전동
5231	33.8	4	  42	태전한라	북구 태전동
5232	33.8	4	  42	감천현대	사하구 감천동
5233	33.8	4	  42	모아드림	서구 가수원동
5234	33.8	4	  42	호반써밋광주	서구 광천동
5235	33.8	4	  42	황제맨션	서구 내당동
5236	33.8	4	  42	신성	서구 내동
5237	33.8	4	  42	초록마을1단지(예미지)	서구 복수동
5238	33.8	4	  42	송도풍림아이원	서구 암남동
5239	33.8	4	  42	청라하우스토리커낼뷰	서구 청라동
5240	33.8	4	  42	DMC현대아파트	서대문구 북가좌동
5241	33.8	4	  42	서초현대	서초구 서초동
5242	33.8	4	  42	훼미리	서초구 잠원동
5243	33.8	4	  42	정릉힐스테이트	성북구 정릉동
5244	33.8	4	  42	거여2단지효성아파트	송파구 거여동
5245	33.8	4	  42	송파파인타운6단지	송파구 장지동
5246	33.8	4	  42	만촌자이르네	수성구 만촌동
5247	33.8	4	  42	범어월드메르디앙이스턴카운티	수성구 범어동
5248	33.8	4	  42	범어태왕아너스	수성구 범어동
5249	33.8	4	  42	장원맨션	수성구 범어동
5250	33.8	4	  42	수성하이츠	수성구 수성동4가
5251	33.8	4	  42	사월화성파크드림(3단지)	수성구 신매동
5252	33.8	4	  42	신매보성타운	수성구 신매동
5253	33.8	4	  42	인향	연수구 연수동
5254	33.8	4	  42	옥련2우성	연수구 옥련동
5255	33.8	4	  42	어반힐즈	연제구 연산동
5256	33.8	4	  42	연산역이즈	연제구 연산동
5257	33.8	4	  42	성원(650)	영등포구 대림동
5258	33.8	4	  42	현대6차	영등포구 문래동6가
5259	33.8	4	  42	경남아너스빌	영등포구 양평동4가
5260	33.8	4	  42	동양	영등포구 양평동6가
5261	33.8	4	  42	용산시티파크(1단지)	용산구 한강로3가
5262	33.8	4	  42	아담프라임빌	울주군 범서읍 굴화리
5263	33.8	4	  42	스타골든캐슬아파트	울주군 언양읍 서부리
5264	33.8	4	  42	경희궁자이(4단지)	종로구 교북동
5265	33.8	4	  42	두산	종로구 창신동
5266	33.8	4	  42	아이비	중구 부사동
5267	33.8	4	  42	공원	중구 산성동
5268	33.8	4	  42	남경포브	중구 송월동2가
5269	33.8	4	  42	센텀천일스카이원	해운대구 재송동
5270	33.8	4	  41	현대4	강동구 둔촌동
5271	33.8	4	  41	동성	강서구 등촌동
5272	33.8	4	  41	신동아	강서구 방화동
5273	33.8	4	  41	대림e편한세상	강서구 화곡동
5274	33.8	4	  41	서울대입구한양아이클래스	관악구 봉천동
5275	33.8	4	  41	온세계아이조움	광산구 소촌동
5276	33.8	4	  41	신동아	광산구 월계동
5277	33.8	4	  41	대상	구로구 개봉동
5278	33.8	4	  41	신성미소지움	구로구 구로동
5279	33.8	4	  41	우성2	구로구 신도림동
5280	33.8	4	  41	구서시티타워	금정구 구서동
5281	33.8	4	  41	덕인센추리온	금정구 구서동
5282	33.8	4	  41	장전현대	금정구 장전동
5283	33.8	4	  41	무거한라2차	남구 무거동
5284	33.8	4	  41	삼호시영	남구 무거동
5285	33.8	4	  41	코아루아팰리스힐	남구 백운동
5286	33.8	4	  41	앞산서한이다음	남구 봉덕동
5287	33.8	4	  41	올림푸스골든(1680)	남구 신정동
5288	33.8	4	  41	그랜드타운	남구 야음동
5289	33.8	4	  41	주월스카이	남구 주월동
5290	33.8	4	  41	호반베르디움1차	남구 주월동
5291	33.8	4	  41	상계신동아	노원구 상계동
5292	33.8	4	  41	수락리버시티3단지	노원구 상계동
5293	33.8	4	  41	중계3벽산	노원구 중계동
5294	33.8	4	  41	죽전역인터불고라비다	달서구 감삼동
5295	33.8	4	  41	상인현대동방타운	달서구 상인동
5296	33.8	4	  41	용산우방	달서구 용산동
5297	33.8	4	  41	강창동서	달성군 다사읍 매곡리
5298	33.8	4	  41	삼환도봉	도봉구 도봉동
5299	33.8	4	  41	현대3	도봉구 쌍문동
5300	33.8	4	  41	금사리하이빌	동구 검사동
5301	33.8	4	  41	울산지웰시티자이1단지	동구 서부동
5302	33.8	4	  41	화성명산타운	동구 지묘동
5303	33.8	4	  41	온천천경동리인타워	동래구 낙민동
5304	33.8	4	  41	유원강변	동작구 본동
5305	33.8	4	  41	사당휴브리지(206-127)	동작구 사당동
5306	33.8	4	  41	신동아5	동작구 사당동
5307	33.8	4	  41	대우메트로디오빌	마포구 신공덕동
5308	33.8	4	  41	나산	미추홀구 도화동
5309	33.8	4	  41	힐스테이트부평	부평구 십정동
5310	33.8	4	  41	벽산그린필드	북구 구포동
5311	33.8	4	  41	괴정경동메르빌	사하구 괴정동
5312	33.8	4	  41	우신타워아파트	사하구 괴정동
5313	33.8	4	  41	지원시티파크	사하구 장림동
5314	33.8	4	  41	상무자이	서구 마륵동
5315	33.8	4	  41	오류풍림아이원	서구 오류동
5316	33.8	4	  41	중흥파크맨션(927-1	서구 화정동
5317	33.8	4	  41	동부센트레빌	서대문구 냉천동
5318	33.8	4	  41	서초삼성래미안	서초구 서초동
5319	33.8	4	  41	정릉꿈에그린	성북구 정릉동
5320	33.8	4	  41	샹그레빌아파트	성북구 하월곡동
5321	33.8	4	  41	송파파크데일1단지	송파구 마천동
5322	33.8	4	  41	문정대우푸르지오1차	송파구 문정동
5323	33.8	4	  41	송파파인타운10단지	송파구 장지동
5324	33.8	4	  41	시지우방하이츠	수성구 매호동
5325	33.8	4	  41	삼주타운	수성구 범물동
5326	33.8	4	  41	시지3태왕하이츠	수성구 신매동
5327	33.8	4	  41	트라팰리스웨스턴에비뉴	양천구 목동
5328	33.8	4	  41	대림e-편한세상	양천구 신정동
5329	33.8	4	  41	송도SK뷰센트럴	연수구 송도동
5330	33.8	4	  41	동래화신타운	연제구 거제동
5331	33.8	4	  41	영선2동4동	영도구 영선동4가
5332	33.8	4	  41	문래동삼환	영등포구 문래동4가
5333	33.8	4	  41	남산대림	용산구 이태원동
5334	33.8	4	  41	장검한라아트빌	울주군 범서읍 굴화리
5335	33.8	4	  41	나이스타운12차	유성구 봉명동
5336	33.8	4	  41	목련1	유성구 상대동
5337	33.8	4	  41	북한산래미안아파트(1단지)	은평구 불광동
5338	33.8	4	  41	북한산래미안아파트(2단지)	은평구 불광동
5339	33.8	4	  41	역촌센트레빌	은평구 역촌동
5340	33.8	4	  41	은평뉴타운엘크루	은평구 진관동
5341	33.8	4	  41	동인동삼정그린코아	중구 동인동4가
5342	33.8	4	  41	동일	중구 북성동1가
5343	33.8	4	  41	태산아이빌	중구 학성동
5344	33.8	4	  41	현대아이파크	중랑구 묵동
5345	33.8	4	  41	광하주택2	해운대구 반송동
5346	33.8	4	  41	마린시티자이	해운대구 우동
5347	33.8	4	 181	사상더베스트	사상구 괘법동
5348	33.7	4	  40	코오롱(1차)	강동구 성내동
5349	33.7	4	  40	금호아파트	강동구 천호동
5350	33.7	4	  40	기산그린	강북구 번동
5351	33.7	4	  40	현대	강서구 방화동
5352	33.7	4	  40	영동	계양구 계산동
5353	33.7	4	  40	선우	계양구 작전동
5354	33.7	4	  40	한일	계양구 작전동
5355	33.7	4	  40	신림2차푸르지오	관악구 신림동
5356	33.7	4	  40	대화	광산구 소촌동
5357	33.7	4	  40	자양삼성	광진구 자양동
5358	33.7	4	  40	오류동푸르지오	구로구 오류동
5359	33.7	4	  40	하버라인2단지	구로구 항동
5360	33.7	4	  40	무지개	금천구 시흥동
5361	33.7	4	  40	대연SKVIEWHills(2단지)	남구 대연동
5362	33.7	4	  40	동서그린맨션5	남구 무거동
5363	33.7	4	  40	울산대이즈플레이스	남구 무거동
5364	33.7	4	  40	라인2	남구 봉선동
5365	33.7	4	  40	모아1단지1차	남구 봉선동
5366	33.7	4	  40	라인가든1	남구 주월동
5367	33.7	4	  40	신천그린	남구 주월동
5368	33.7	4	  40	풍림아파트B	노원구 공릉동
5369	33.7	4	  40	현대(6차)	노원구 중계동
5370	33.7	4	  40	성당에덴타운	달서구 성당동
5371	33.7	4	  40	용산청구타운	달서구 용산동
5372	33.7	4	  40	성서2화성타운	달서구 이곡동
5373	33.7	4	  40	한화성원아파트	도봉구 방학동
5374	33.7	4	  40	상아2차아파트	도봉구 창동
5375	33.7	4	  40	글로벌	동구 가양동
5376	33.7	4	  40	평화	동구 가양동
5377	33.7	4	  40	현대주택방촌맨션	동구 방촌동
5378	33.7	4	  40	동일파크	동구 초량동
5379	33.7	4	  40	화신1	동구 초량동
5380	33.7	4	  40	금호베스트빌	동구 학동
5381	33.7	4	  40	영풍	동구 화수동
5382	33.7	4	  40	삼익	동대문구 이문동
5383	33.7	4	  40	보미리즌빌	미추홀구 주안동
5384	33.7	4	  40	서면6차봄여름가을겨울	부산진구 범천동
5385	33.7	4	  40	태강CITY	부평구 부평동
5386	33.7	4	  40	신명스카이뷰	부평구 산곡동
5387	33.7	4	  40	칠곡서한맨션	북구 관음동
5388	33.7	4	  40	금정산센트럴포레	북구 만덕동
5389	33.7	4	  40	동서성화	북구 복현동
5390	33.7	4	  40	신안한국아델리움	북구 신안동
5391	33.7	4	  40	귀영하이야트	북구 신천동
5392	33.7	4	  40	영무예다음	북구 양산동
5393	33.7	4	  40	침산동서	북구 침산동
5394	33.7	4	  40	학산그린타운	사상구 모라동
5395	33.7	4	  40	한일	사상구 모라동
5396	33.7	4	  40	삼성타워	사상구 엄궁동
5397	33.7	4	  40	주례2차동일	사상구 주례동
5398	33.7	4	  40	주례벽산	사상구 주례동
5399	33.7	4	  40	현대	사상구 주례동
5400	33.7	4	  40	삼영	서구 가좌동
5401	33.7	4	  40	삼정하이츠(38)	서구 도마동
5402	33.7	4	  40	대명	서구 석남동
5403	33.7	4	  40	삼경빌라맨션	서구 암남동
5404	33.7	4	  40	송도동일스위트	서구 암남동
5405	33.7	4	  40	송도자유비치	서구 암남동
5406	33.7	4	  40	송도현대	서구 암남동
5407	33.7	4	  40	NPART	서구 청라동
5408	33.7	4	  40	한일베라체	서구 청라동
5409	33.7	4	  40	중흥(1168-9)	서구 치평동
5410	33.7	4	  40	시티빌1차	서구 탄방동
5411	33.7	4	  40	방배신삼호	서초구 방배동
5412	33.7	4	  40	삼성래미안1	서초구 방배동
5413	33.7	4	  40	서초호반써밋	서초구 우면동
5414	33.7	4	  40	위례2차아이파크	송파구 장지동
5415	33.7	4	  40	범물영남	수성구 범물동
5416	33.7	4	  40	노변동서우방	수성구 시지동
5417	33.7	4	  40	태왕아너스	수성구 황금동
5418	33.7	4	  40	남천동원로얄듀크	수영구 남천동
5419	33.7	4	  40	대원칸타빌2	양천구 목동
5420	33.7	4	  40	대우3	연수구 동춘동
5421	33.7	4	  40	동서그린	연제구 연산동
5422	33.7	4	  40	월드파크4	연제구 연산동
5423	33.7	4	  40	당산효성타운2차	영등포구 당산동5가
5424	33.7	4	  40	한솔솔파크	영등포구 대림동
5425	33.7	4	  40	현대2차	영등포구 양평동3가
5426	33.7	4	  40	포레나영등포센트럴	영등포구 영등포동7가
5427	33.7	4	  40	신동아1	용산구 보광동
5428	33.7	4	  40	덕신천지	울주군 온산읍 덕신리
5429	33.7	4	  40	디오반	은평구 증산동
5430	33.7	4	  40	구파발10단지어울림(1011~1019동)BL3-1	은평구 진관동
5431	33.7	4	  40	삼전솔하임2차	종로구 숭인동
5432	33.7	4	  40	종로센트레빌	종로구 숭인동
5433	33.7	4	  40	청라언덕역서한포레스트	중구 동산동
5434	33.7	4	  40	풍림아이원8단지	중구 운서동
5435	33.7	4	  40	한라궁전맨션	중구 태화동
5436	33.7	4	  40	상봉베스트원	중랑구 상봉동
5437	33.7	4	  40	삼정그린코아	해운대구 반송동
5438	33.7	4	  40	해운대한신휴플러스	해운대구 우동
5439	33.7	4	  39	한숲마을대림	강서구 방화동
5440	33.7	4	  39	한울밸리움	강서구 염창동
5441	33.7	4	  39	유성1	강화군 강화읍 갑곳리
5442	33.7	4	  39	프라비다트라움	관악구 신림동
5443	33.7	4	  39	금호훼밀리파크	광산구 소촌동
5444	33.7	4	  39	대주피오레6단지	광산구 수완동
5445	33.7	4	  39	가천	광산구 운수동
5446	33.7	4	  39	첨단라인8	광산구 월계동
5447	33.7	4	  39	한일유앤아이	구로구 고척동
5448	33.7	4	  39	협성그린	금정구 구서동
5449	33.7	4	  39	현대(46-1)	남구 백운동
5450	33.7	4	  39	앞산보성	남구 봉덕동
5451	33.7	4	  39	울산문수로두산위브더제니스	남구 신정동
5452	33.7	4	  39	동일	남구 우암동
5453	33.7	4	  39	대주2	남구 진월동
5454	33.7	4	  39	현대3	남구 진월동
5455	33.7	4	  39	구월동파라디아빌딩	남동구 구월동
5456	33.7	4	  39	벽산	남동구 구월동
5457	33.7	4	  39	동보	남동구 논현동
5458	33.7	4	  39	영진청구	동구 동부동
5459	33.7	4	  39	한신	동구 동부동
5460	33.7	4	  39	동구미소지움	동구 방어동
5461	33.7	4	  39	마젤란21	동구 용운동
5462	33.7	4	  39	한라한빛타운	동구 전하동
5463	33.7	4	  39	제림햇빛촌	동구 지저동
5464	33.7	4	  39	센시티16	동대문구 답십리동
5465	33.7	4	  39	동래센트럴파크하이츠1차	동래구 명륜동
5466	33.7	4	  39	경남아너스빌1차	동작구 사당동
